ID,cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2
12570,1,2,17,2.0,0.0,7.5,1.5,1.8823529411764706,1.1663164740528442,4.866666666666666,2.825282680055612,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.05275531,0.0,0.05275531,0.0,0,0,0.5263777,0.47362235,1.0,0.9333333333333333,63.00000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.49014863,3.0,1.0,1.0,1.0,0.8571428571428571,0,0,1,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,6.628582418212196,1.8913909680954653,5.744771429117237,0,606.25,272.25,303.5,320.0,30.022500000000008,10.935000000000002,82.53064958354824
12574,1,1,12,1.0,0.0,11.0,0.0,2.0833333333333335,0.9962049198956219,5.909090909090909,2.712078889122963,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,1.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,6.16598085850192,1.8190472250968175,5.6054371440926545,0,597.0,226.4,252.2,304.8,11.088181818181852,14.445454545454545,nan
12598,1,1,9,1.0,0.0,8.0,0.0,1.7777777777777777,1.3944333775567925,4.5,2.958039891549808,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,6.639842362026477,1.8930882225478656,6.639842362026477,0,620.0,234.5,252.0,282.5,40.09,9.655000000000001,nan
12664,1,1,28,1.0,0.0,25.0,0.0,1.6428571428571428,0.9893613995077728,4.6,2.297825058615212,0,0,0,0,0,0,0.023809523809523808,0.023809523809523808,0.015873015873015872,0.02244783432338246,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,0.96,174.9999999999999,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,1.0,2.0,1.0,0.9375,1.0,1.0,0,0,1,1,0,0,2,0,0,1,6,4,2,1,1,0,0,0,0,0,6.4500535847326494,1.8640884384836607,6.4500535847326494,434.5,565.5555555555555,277.3333333333333,288.6666666666667,321.75,35.94800000000001,14.456,99.4350112775599
12692,1,2,17,2.0,0.0,6.5,4.5,2.3529411764705883,1.656093916063799,6.6923076923076925,4.33917070036014,0,0,0,0,0,0,0.053418803418803416,0.037863344330490066,0.060042735042735045,0.07214663773557013,0,0,0.101780295,0.0,0.101780295,0.0,0,0,0.55089015,0.44910985,1.0,0.875,35.84,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,1,0,3,2,2,1,0,0,0,0,0,0,6.609118717405009,1.8884503193176034,5.0839374749269295,484.5,559.2,323.6,321.2,335.0,-34.03942307692304,19.621923076923085,70.64689573331657
12693,1,2,18,2.0,0.0,7.0,5.0,2.111111111111111,1.1826634392157036,6.0,2.7774602993176543,0,0,0,0,0,0,0.03125,0.03125,0.020833333333333332,0.02946278254943948,0,0,0.11445419,0.0,0.11445419,0.0,0,0,0.5572271,0.4427729,1.0,0.8823529411764706,40.459999999999994,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,6.074422733264215,1.804086961380616,4.772760718993311,486.0,538.2,345.4,348.0,330.0,-5.727142857142809,15.797142857142859,62.57933926524646
12793,1,2,23,2.0,0.0,10.0,5.0,2.4347826086956523,1.7009646182125797,5.9,3.7134889255254286,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.077502765,0.0,0.077502765,0.0,0,0,0.53875136,0.4612486,1.0,0.9047619047619048,61.74000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24999997,3.0,2.3333333333333335,1.0,1.0,1.0,0,0,1,2,0,0,2,0,0,1,5,3,1,3,0,0,0,0,0,0,6.204570462490687,1.8252861918431553,6.204570462490687,383.0,587.7142857142857,266.42857142857144,278.14285714285717,315.42857142857144,-27.504999999999967,19.580000000000002,92.7404871196057
12799,1,2,20,2.0,0.0,8.0,6.0,1.6,1.1876558069531231,4.625,3.314268395890713,0,0,0,0,0,0,0.05113636363636364,0.03797336677227921,0.044086700336700334,0.04628637118129365,0,0,0.004255141,0.0,0.004255141,0.0,0,0,0.5021275,0.49787238,1.0,0.8947368421052632,50.54000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24999999,1.0,0.0,0.8148148148148149,1.0,1.0,0,0,0,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,6.625243089384301,1.8908870639363768,6.211165396297782,483.0,586.5,303.6666666666667,338.1666666666667,400.75,50.66500000000002,8.180000000000003,95.55777989751952
12874,1,2,34,2.0,0.0,14.5,10.5,1.7941176470588236,1.0380462932605037,4.827586206896552,2.960300142253069,0,0,0,0,0,0,0.019230769230769232,0.019230769230769232,0.012820512820512822,0.018130943107347374,0,0,0.13006127,0.0,0.13006127,0.0,0,0,0.5650307,0.43496943,1.0,0.8125,47.78666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25000003,2.0,6.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0,0,2,1,0,0,0,0,0,0,12,2,1,0,2,0,0,0,0,0,6.5027073975190754,1.8722186128753362,6.285950484268439,364.5,576.6666666666666,316.1333333333333,346.46666666666664,351.7692307692308,30.870000000000033,12.680000000000003,95.55195358010376
13124,1,2,7,2.0,0.0,3.0,0.0,1.8571428571428572,1.2149857925879117,4.833333333333333,3.1841621957571333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.10009097,0.0,0.10009097,0.0,0,0,0.44995445,0.55004543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.520310977706459,1.8749220707683933,4.3468739851376395,0,0,0,0,0,34.59000000000003,9.180000000000003,51.49033683998128
13229,1,1,11,1.0,0.0,10.0,0.0,1.6363636363636365,0.8090398349558905,4.1,2.5865034312755126,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,6.611476302366897,1.8888069727032268,6.611476302366897,247.0,602.0,324.6,354.2,360.2,52.86500000000001,8.370000000000001,nan
13293,1,1,10,1.0,0.0,9.0,0.0,1.7,1.3374935098492586,4.222222222222222,2.8974232912011773,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,6.64201068510771,1.8934147316716754,6.64201068510771,0,624.0,223.33333333333334,240.33333333333334,275.0,47.30000000000004,8.89777777777778,nan
13333,1,2,20,2.0,0.0,8.5,1.5,1.9,0.9679060415469871,4.9411764705882355,2.4845543625815147,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.16116579,0.0,0.16116579,0.0,0,0,0.58058286,0.4194171,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,2,2,1,1,0,0,0,1,0,5.77346502243513,1.7532724240966493,5.77346502243513,0,599.4,244.25,288.6,301.75,24.031029411764735,12.019117647058824,83.16779082317207
13627,1,2,13,2.0,0.0,5.5,3.5,1.4615384615384615,0.6602252917735247,4.0,1.9069251784911847,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0.4330127,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,6.247369607010561,1.8321605122823623,6.247369607010561,486.0,576.3333333333334,299.3333333333333,293.3333333333333,253.5,70.50704545454548,4.791363636363638,93.6908421236695
13629,1,2,13,2.0,0.0,5.5,3.5,1.4615384615384615,0.6602252917735247,4.0,1.9069251784911847,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.25,0.4330127,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,6.247369607010561,1.8321605122823623,6.247369607010561,486.0,576.3333333333334,299.3333333333333,293.3333333333333,253.5,70.50704545454548,4.791363636363638,93.6908421236695
13709,1,2,10,2.0,0.0,4.5,0.5,1.3,0.6749485577105528,3.888888888888889,2.078698548207745,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.026542433,0.0,0.026542433,0.0,0,0,0.5132712,0.4867288,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,6.628611318063435,1.8913953279700835,6.628611318063435,0,576.0,401.0,434.0,383.0,89.46750000000003,1.8983333333333334,102.15631431759859
13801,1,2,19,2.0,0.0,7.5,5.5,1.7894736842105263,1.134261745631201,4.8,2.7129319932501077,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.24999999,0.4330127,0.9090909090909091,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,1.0,4.5,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,1,5,2,3,1,0,0,0,0,0,0,6.182912583338109,1.8217894522487825,6.182912583338109,486.0,587.6666666666666,306.3333333333333,293.3333333333333,275.0,30.022500000000008,10.935000000000002,92.25957391302272
13812,1,2,41,2.0,0.0,18.0,16.0,1.829268292682927,1.0932163332202425,4.638888888888889,2.5072425953821793,1,1,1,1,1,1,0.058823529411764705,0.058823529411764705,0.0392156862745098,0.0554593553871802,1,1,0.0,0.0,0.0,0.0,0,0,0.24999999,0.4330127,0.8571428571428571,0.8611111111111112,72.57600000000004,0.0,3.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.25,4.0,1.0,0.7450980392156863,1.0,1.0,0,0,1,1,0,0,0,0,0,0,11,4,4,2,0,0,0,0,0,0,6.363980912440626,1.8506541111688153,6.010426417305036,445.3333333333333,591.0625,275.875,285.4375,349.4,24.064999999999998,14.374444444444446,91.50187153743478
20,1,2,22,2.0,0.0,10.0,2.0,1.7272727272727273,0.8827348295047496,4.5,2.5,0,0,0,0,0,0,0.05,0.0,0.05,0.0,0,0,0.20653576,0.0,0.20653576,0.0,0,0,0.6032679,0.39673218,1.0,0.95,111.99999999999991,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.6103858,4.0,0.5,0.8888888888888888,1.0,1.0,0,0,0,2,0,0,0,0,0,3,4,5,1,1,0,0,0,0,0,0,6.6403145558032275,1.8931593352282157,6.308298828013067,269.0,588.5,296.9,325.1,325.9,44.405,9.55,97.65527547603016
22,1,1,19,1.0,0.0,15.0,0.0,1.736842105263158,0.9334586382051248,4.933333333333334,2.4890872936792627,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,2,3,2,1,2,1,0,0,0,0,0,6.620589894946591,1.8901844739770095,6.147690616736121,403.0,589.2857142857143,315.42857142857144,348.7142857142857,330.0,35.5107142857143,11.784285714285716,91.47747014462554
25,1,1,22,1.0,0.0,20.0,0.0,1.7727272727272727,0.9725674505593151,4.45,2.4994999499899975,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,0.75,1.0,1.0,0,0,0,2,0,0,0,0,0,3,3,4,2,2,2,0,0,0,0,0,6.436755537189584,1.8620246145940755,6.114917760330105,269.0,583.5555555555555,332.44444444444446,348.1111111111111,359.0,30.025000000000034,14.040000000000003,90.74974886812997
26,1,1,21,1.0,0.0,19.0,0.0,1.7142857142857142,0.9023778112773575,4.368421052631579,2.2759735063620687,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,0.9473684210526315,101.07999999999991,0.0,2.0,0.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,2,5,3,1,2,0,0,0,0,0,0,6.434597634113534,1.861689311371866,5.757271567364741,269.0,588.7777777777778,317.55555555555554,340.6666666666667,339.3333333333333,36.1605263157895,12.935789473684213,82.80821515333407
27,1,3,9,3.0,0.0,2.3333333333333335,0.9428090415820634,2.111111111111111,1.1666666666666667,6.285714285714286,1.8294640678379568,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.023351049,0.03302337,0,0,0.23778957,0.40837345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25169483,1.0,0.0,0.75,1.0,1.0,0.49279927982674443,0.49279927982674443,2,1,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,5.721816675263148,1.744286355537802,4.904414293082698,0,550.0,467.0,522.0,418.0,-0.9904761904761585,13.977142857142859,94.0820720269597
28,1,4,34,4.0,0.0,7.25,1.479019945774904,1.8823529411764706,1.0079894745227567,4.689655172413793,2.4226438717586616,0,0,0,0,0,0,0.0,0.0,0.016666666666666666,0.03333333333333333,0,0,0.16390826,0.11458281,0.15698123,0.15874234,0,0,0.3671121,0.3906538,0.9375,0.9285714285714286,109.76000000000008,0.0,2.0,1.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.23811746,4.0,1.2,0.875,1.0,1.0,0.7098367842571464,0.7098367842571464,1,3,0,0,0,0,0,2,8,6,2,0,2,0,0,0,0,0,6.605304591749015,1.8878730522401566,6.377535467895601,376.6666666666667,573.5833333333334,354.6666666666667,370.5833333333333,366.1,27.359008620689707,11.244396551724137,140.09842896029045
29,1,1,22,1.0,0.0,20.0,0.0,1.7727272727272727,0.9725674505593151,4.45,2.4994999499899975,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,0.75,1.0,1.0,0,0,0,2,0,0,0,0,0,3,3,4,2,2,2,0,0,0,0,0,6.436755537189584,1.8620246145940755,6.114917760330105,269.0,583.5555555555555,332.44444444444446,348.1111111111111,359.0,30.025000000000034,14.040000000000003,90.74974886812997
30,1,1,19,1.0,0.0,15.0,0.0,1.736842105263158,0.9334586382051248,4.933333333333334,2.4890872936792627,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,2,3,2,1,2,1,0,0,0,0,0,6.620589894946591,1.8901844739770095,6.147690616736121,403.0,589.2857142857143,315.42857142857144,348.7142857142857,330.0,35.5107142857143,11.784285714285716,91.47747014462554
31,1,3,41,3.0,0.0,12.0,2.943920288775949,1.8780487804878048,0.9538113532355209,4.916666666666667,2.542691050398726,0,1,1,0,1,1,0.05952380952380952,0.011904761904761904,0.05417529330572809,0.012316472255055035,0,0,0.11287237,0.08010139,0.16557932,0.099164166,0,0,0.44371954,0.4015964,0.9090909090909091,0.8611111111111112,72.57600000000004,0.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47769818,5.0,0.0,0.8174603174603174,1.0,0.9642857142857143,0.7240619105314479,0.7240619105314479,0,2,0,0,0,0,0,5,10,7,3,2,1,0,0,0,0,0,6.580355831637916,1.8840888216315987,5.849205183678148,440.6666666666667,572.3,330.3157894736842,325.8,314.0769230769231,25.455000000000013,12.690000000000001,132.3478691620428
32,1,2,8,2.0,0.0,3.0,1.0,2.125,1.246423454758225,5.833333333333333,2.5440562537456244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.08641522,0.0,0.08641522,0.0,0,0,0.5432076,0.45679235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.24999999,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,6.642665768811966,1.8935133541269622,5.535554807343305,486.0,571.5,349.5,327.0,260.0,-7.7099999999999795,15.080000000000002,77.88499449705809
33,1,1,19,1.0,0.0,17.0,0.0,1.5263157894736843,0.696692268479466,4.411764705882353,1.6109486985446062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,2,3,3,3,2,1,0,0,0,0,0,6.649168332586057,1.8944917840777487,6.649168332586057,437.5,566.7,387.5,392.5,424.0,55.21529411764709,9.781176470588235,102.61278282507338
34,1,2,23,2.0,0.0,10.0,1.0,1.608695652173913,0.7827184815397382,4.4,2.2,0,0,0,0,0,0,0.08391608391608392,0.006993006993006992,0.07677738927738928,0.011598420301570597,0,0,0.31343,0.0,0.31343,0.0,0,0,0.6567149,0.34328496,1.0,0.9,56.000000000000014,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25000003,4.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,2,5,4,1,0,1,0,0,0,0,0,6.425539787380365,1.8602806408523955,6.425539787380365,392.3333333333333,564.3,373.7,375.9,365.5,52.86500000000001,8.370000000000001,102.03004804171805
36,1,3,12,3.0,0.0,3.0,1.4142135623730951,1.75,0.9653072991634227,4.888888888888889,2.1314806770278754,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3073564,0.4346676,0,0,0.4271265,0.47824794,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333333333333333,0.75,1.0,1.0,0.516227766016838,0.516227766016838,2,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,5.996329780121115,1.7911475787481048,5.996329780121115,486.0,570.6666666666666,324.6666666666667,317.3333333333333,335.0,34.59000000000003,9.180000000000003,119.76436219101761
38,1,1,15,1.0,0.0,14.0,0.0,2,1.0,5.571428571428571,2.025349554108261,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,0.9285714285714286,54.88000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,5,0,2,0,0,0,0,0,0,6.642330175412301,1.8934628319587739,6.642330175412301,389.0,571.4285714285714,351.85714285714283,383.2857142857143,376.3333333333333,17.932307692307717,13.98769230769231,nan
39,1,1,21,1.0,0.0,18.0,0.0,1.7619047619047619,0.8890872794479687,5.0,2.3333333333333335,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,0.99999994,0.0,1.0,0.8947368421052632,50.54000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,3,1,1,1,0,0,0,0,0,6.6501675418362085,1.8946420486114768,5.911260037187741,437.5,555.0,339.0,354.625,336.3333333333333,42.86500000000001,11.752222222222223,nan
40,1,3,26,3.0,0.0,7.666666666666667,2.494438257849294,1.7692307692307692,0.9080833577460742,4.782608695652174,2.2833332183479795,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.22920534,0.103930384,0.21094291,0.08870203,0,0,0.47396198,0.37895042,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.46613175,5.0,0.3333333333333333,1.0,1.0,1.0,0.35728778826784213,0.35728778826784213,1,1,0,0,0,0,0,3,6,5,0,2,2,0,0,0,0,0,6.45237051083032,1.8644475843473238,6.45237051083032,329.0,555.5454545454545,350.1818181818182,378.45454545454544,373.3,40.888115942029,9.460869565217397,120.14677234053558
42,1,1,13,1.0,0.0,12.0,0.0,1.6923076923076923,0.8548504142651103,4.166666666666667,2.229848026709942,0,0,0,0,0,0,nan,nan,0,0,0,0,0,0,nan,nan,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,6.6544041444590905,1.8952789128211591,5.703774980964934,269.0,610.0,267.0,274.42857142857144,289.85714285714283,65.72500000000001,7.570000000000004,nan
