id,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler
13037,22,4,3,0,0,3,1,3,1,1,6,3,0,4,0,2,8,1,0,3,0,1,5,0,0,0,3,2,1,0,1,0,16,1,2,0,2,3,3,6,0,0,0,0,0,3,0,3,0,3,8,3,5,3,3,3,1,0,3,0,0,0,0,0
13038,16,4,4,0,0,4,0,3,0,4,4,3,2,1,1,0,6,2,0,1,1,2,9,0,0,1,0,0,0,0,0,0,12,3,2,2,1,0,3,5,1,2,0,1,1,3,2,1,1,2,3,1,2,5,3,3,0,0,3,0,0,0,0,0
13039,7,3,2,0,0,2,1,1,2,2,2,0,1,1,0,0,4,1,0,1,0,1,2,0,0,0,2,1,1,0,0,0,8,2,1,1,2,1,1,2,0,3,3,0,0,2,1,1,0,1,3,2,3,2,1,0,1,0,0,0,0,0,1,0
13043,17,3,2,0,0,2,1,2,1,1,6,2,1,2,0,1,8,1,0,2,0,2,4,0,0,3,2,2,1,0,1,0,11,0,1,1,0,2,2,3,2,1,0,1,0,2,1,1,1,5,6,2,7,6,2,4,0,0,1,0,0,0,0,0
13096,30,17,12,1,0,11,9,2,12,6,9,3,5,3,1,1,13,6,0,0,0,3,20,0,0,2,5,3,2,0,0,2,22,6,5,9,7,0,4,5,7,4,3,0,2,8,3,1,1,6,12,4,10,3,1,2,2,1,3,0,0,0,2,0
13097,34,11,10,0,0,10,6,2,6,10,9,3,0,6,0,1,19,0,0,6,1,8,18,1,1,5,5,4,1,0,1,0,30,5,5,5,4,1,5,13,1,3,0,0,3,3,1,1,0,5,10,4,14,10,8,7,2,1,2,0,0,1,5,0
13098,30,11,10,1,1,9,6,0,7,7,16,5,6,5,2,3,14,4,0,1,1,6,14,0,0,3,7,6,1,0,0,1,29,8,10,2,2,1,7,12,1,2,1,0,2,3,0,1,2,9,15,9,9,6,4,9,3,1,2,1,0,0,3,0
13099,2,2,1,0,0,1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
13102,4,1,1,0,0,1,1,0,1,1,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,2,2,0,0,0,0,3,0,0,1,1,1,0,0,0,2,0,0,2,1,0,0,1,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0
13103,8,3,2,0,0,2,2,1,2,1,2,1,0,1,0,0,3,2,0,2,0,0,4,0,0,2,3,3,0,0,0,0,10,2,0,1,1,0,0,5,1,2,1,0,1,1,0,0,1,2,3,0,3,1,1,2,0,0,0,0,0,0,1,0
13104,5,2,2,0,0,2,2,0,2,2,2,1,0,1,0,0,3,0,0,0,0,2,4,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,3,0,2,0,1,1,2,1,0,2,0,2,2,2,1,0,1,0,0,0,0,0,0,1,0
13105,10,3,3,0,0,2,2,2,1,1,2,0,0,2,0,0,5,2,0,2,0,2,4,0,0,1,3,2,1,0,1,0,5,1,1,2,1,0,0,2,1,1,0,0,1,1,0,0,1,3,4,1,3,1,2,2,1,0,0,0,0,0,0,0
13106,12,4,3,0,0,3,3,1,3,3,5,2,2,1,1,1,4,2,0,5,1,3,5,0,0,1,5,5,1,0,1,0,10,0,0,5,2,1,3,5,2,1,0,0,1,2,0,0,2,4,6,1,5,2,0,3,0,0,1,0,0,0,2,0
13107,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,3,2,1,0,1,0,3,1,0,1,1,1,1,1,1,2,0,0,2,1,0,0,1,3,4,1,2,2,0,1,0,0,0,0,0,0,0,0
13108,8,2,2,0,0,2,1,1,1,2,1,0,0,0,0,1,3,0,0,3,0,0,3,0,0,1,2,2,0,0,0,0,3,1,0,2,0,0,0,1,1,1,0,0,1,1,0,0,1,2,4,1,3,2,2,2,0,0,0,0,0,0,0,0
13109,6,2,2,0,0,2,1,2,0,1,3,1,0,3,0,1,1,0,0,2,0,1,3,0,0,1,2,2,0,0,0,0,5,0,1,2,0,0,1,1,1,1,0,0,1,1,0,0,1,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0
13110,8,1,1,0,0,1,1,0,1,1,2,1,0,1,0,1,3,1,0,2,0,0,1,0,0,2,4,3,0,0,0,0,6,0,0,1,2,2,0,2,0,1,0,0,1,1,0,0,1,3,3,1,3,1,2,2,0,0,0,0,0,1,1,0
13111,9,2,2,0,0,2,2,1,1,2,2,1,0,2,0,2,3,2,0,2,0,2,4,0,0,2,5,3,1,0,1,0,10,2,1,1,1,3,1,3,3,2,0,0,2,2,0,0,2,3,5,2,3,5,0,1,1,0,1,0,0,0,0,0
13112,9,2,2,0,0,2,2,1,1,2,2,1,0,2,0,2,3,2,0,2,0,2,4,0,0,2,5,3,1,0,1,0,10,2,1,1,1,3,1,3,3,2,0,0,2,2,0,0,2,3,5,2,3,5,0,1,1,0,1,0,0,0,0,0
13113,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,3,2,1,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0
13114,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,3,1,1,1,2,3,0,0,0,0,0,0,0,0
13116,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,3,3,0,0,0,0,3,1,0,1,0,0,0,2,0,1,0,0,1,1,0,0,1,2,3,1,2,2,1,3,0,0,0,0,0,0,0,0
13117,8,3,3,0,0,3,3,0,3,3,2,2,0,2,0,1,4,1,0,0,0,0,5,0,0,1,3,2,0,0,0,0,6,2,0,1,2,0,0,2,1,2,0,0,2,1,0,0,1,1,5,2,4,1,1,0,0,0,0,0,0,0,2,0
13118,7,2,1,0,0,1,1,0,2,2,2,0,0,2,0,1,4,1,0,3,0,3,4,0,0,1,3,2,1,1,0,0,7,2,1,3,3,2,2,2,2,3,0,1,2,1,0,0,1,3,3,0,4,1,0,0,0,0,1,0,0,0,1,0
13119,9,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,4,0,0,1,3,2,1,0,1,0,13,4,3,0,0,1,1,9,1,3,0,1,2,1,0,0,1,4,8,2,5,7,1,4,0,0,0,0,0,0,0,0
13120,10,2,2,0,0,2,2,0,2,2,3,1,1,1,0,0,8,2,0,1,0,3,3,0,0,3,3,3,0,0,0,0,12,2,1,0,1,0,2,6,1,3,1,2,1,2,1,0,1,2,3,1,5,2,1,2,0,0,0,0,0,1,2,0
13121,38,14,9,0,0,9,4,2,7,4,13,6,3,6,2,1,17,5,1,3,0,9,17,0,1,4,6,4,2,2,1,1,35,6,6,6,3,6,7,12,2,5,0,3,1,5,1,1,3,6,14,3,12,7,6,6,0,0,4,2,0,0,1,0
13122,10,2,2,0,0,2,2,0,2,2,3,1,1,1,0,0,8,2,0,1,0,3,3,0,0,3,3,3,0,0,0,0,12,2,1,0,1,0,2,6,1,3,1,2,1,2,1,0,1,2,3,1,5,2,1,2,0,0,0,0,0,1,2,0
13123,17,5,3,0,1,3,2,0,3,4,9,6,2,4,1,1,7,1,0,2,1,2,5,0,0,2,3,3,0,0,0,0,17,1,3,3,4,2,4,4,3,2,2,0,0,4,1,1,0,1,7,4,4,3,1,2,0,0,3,0,0,0,2,0
13130,20,4,4,0,0,4,2,2,1,2,8,2,2,2,0,1,10,2,0,2,0,4,6,0,0,3,3,3,1,0,1,0,16,1,2,1,0,2,3,6,2,1,0,1,0,2,1,1,1,5,6,2,8,6,2,4,0,0,1,0,0,0,1,0
13134,19,4,3,0,0,3,1,2,2,3,7,3,3,3,1,1,10,4,0,3,0,6,9,0,0,1,3,1,0,0,0,0,21,4,2,3,3,1,5,8,2,3,1,1,1,4,2,1,1,3,5,2,4,5,2,3,1,0,2,0,0,0,1,0
13135,19,4,3,0,0,3,1,2,2,3,7,3,3,3,1,1,10,4,0,3,0,6,9,0,0,1,3,1,0,0,0,0,21,4,2,3,3,1,5,8,2,3,1,1,1,4,2,1,1,3,5,2,4,5,2,3,1,0,2,0,0,0,1,0
13145,18,4,3,0,0,3,1,3,1,1,3,2,0,2,0,2,7,1,0,2,0,0,4,0,0,0,2,1,0,0,0,0,13,1,2,0,1,3,1,6,0,0,0,0,0,2,0,2,0,1,5,1,3,2,2,2,1,0,2,0,0,0,0,0
13151,4,0,0,0,0,0,0,0,0,0,5,2,3,1,0,1,1,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,5,1,1,0,0,0,2,0,1,1,1,0,0,1,0,1,0,2,4,2,1,2,2,1,0,0,1,0,0,0,1,0
13190,19,4,3,0,0,3,3,1,3,2,4,2,2,3,0,2,10,0,0,4,0,1,5,0,0,1,3,2,0,0,0,0,18,3,1,0,3,3,5,7,1,0,0,0,0,1,0,1,0,4,10,2,9,5,1,2,0,0,2,0,0,1,1,0
13215,22,6,4,0,0,4,3,2,4,3,3,2,0,4,0,2,13,2,0,4,0,3,9,0,0,2,3,1,0,0,0,0,21,2,0,2,4,3,3,9,2,2,1,1,0,3,1,1,1,3,9,3,7,3,1,3,1,0,1,0,0,1,2,0
13218,18,4,3,0,0,3,1,3,1,1,3,2,0,2,0,2,7,1,0,2,0,0,4,0,0,0,2,1,0,0,0,0,13,1,2,0,1,3,1,6,0,0,0,0,0,2,0,2,0,1,5,1,3,2,2,2,1,0,2,0,0,0,0,0
13220,10,2,2,0,0,2,2,0,2,2,3,1,1,1,0,0,8,2,0,1,0,3,3,0,0,3,3,3,0,0,0,0,12,2,1,0,1,0,2,6,1,3,1,2,1,2,1,0,1,2,3,1,5,2,1,2,0,0,0,0,0,1,2,0
13224,18,4,3,0,0,3,1,3,1,1,3,2,0,2,0,2,7,1,0,2,0,0,4,0,0,0,2,1,0,0,0,0,13,1,2,0,1,3,1,6,0,0,0,0,0,2,0,2,0,1,5,1,3,2,2,2,1,0,2,0,0,0,0,0
13233,18,5,3,0,0,3,1,2,2,1,7,4,1,4,1,2,4,3,0,2,0,1,6,0,0,2,2,2,1,0,1,0,12,0,0,4,5,1,2,2,3,1,0,0,1,1,0,1,0,4,6,4,3,6,2,2,0,0,2,0,0,0,0,0
13237,18,4,3,0,0,3,1,3,1,1,3,2,0,2,0,2,7,1,0,2,0,0,4,0,0,0,2,1,0,0,0,0,13,1,2,0,1,3,1,6,0,0,0,0,0,2,0,2,0,1,5,1,3,2,2,2,1,0,2,0,0,0,0,0
13254,18,4,3,0,0,3,2,1,2,1,5,5,1,3,1,1,8,0,0,3,0,0,6,0,0,1,2,1,0,0,0,0,15,1,1,1,2,1,3,6,0,0,0,0,0,1,0,1,0,2,9,3,6,2,2,1,0,0,2,0,0,1,1,0
13271,13,3,2,0,0,2,2,1,2,1,2,2,0,3,0,1,7,0,0,3,0,0,4,0,0,1,2,1,0,0,0,0,12,1,0,0,2,1,3,5,0,0,0,0,0,1,0,1,0,2,7,2,6,2,1,1,0,0,1,0,0,1,1,0
13275,18,7,6,0,0,6,4,2,4,4,4,1,2,4,0,0,10,4,0,1,1,2,8,0,0,0,3,2,1,0,0,0,14,1,1,2,1,0,5,6,2,0,0,0,0,1,0,1,0,0,4,1,5,5,1,3,0,0,1,0,0,0,2,0
13279,8,2,2,0,0,2,1,0,1,1,5,1,3,2,0,0,3,1,0,1,0,2,3,0,0,1,3,2,1,0,1,0,9,3,1,2,0,0,2,3,1,1,0,0,1,1,0,1,0,1,3,2,2,5,2,4,0,0,1,0,0,0,0,0
13281,21,6,4,0,0,4,3,2,4,3,3,2,0,4,0,1,13,2,0,4,0,3,9,0,0,2,3,1,0,0,0,0,20,2,0,2,3,1,3,9,1,2,1,1,0,3,1,1,1,3,8,3,8,3,1,3,1,0,1,0,0,1,2,0
13284,13,2,2,0,0,2,0,2,0,3,6,4,1,2,2,3,3,1,0,1,2,1,2,0,0,3,2,1,0,0,0,0,11,2,2,3,2,1,2,3,1,1,1,0,0,2,1,0,1,2,2,2,1,1,0,2,0,0,3,0,0,0,0,0
13295,17,3,3,1,0,1,1,1,1,1,5,4,1,4,0,3,8,0,0,2,0,0,5,0,0,1,2,1,0,0,0,0,11,3,1,0,2,1,2,4,0,0,0,0,0,2,1,1,0,3,8,2,6,3,1,1,0,0,2,0,0,1,0,0
13317,7,2,2,0,0,2,1,0,1,1,3,0,2,0,0,0,3,1,0,1,0,1,4,0,0,0,1,1,0,0,0,0,6,3,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,2,3,0,3,3,1,1,0,0,1,0,0,0,0,0
13325,14,3,2,0,0,2,2,1,2,1,3,2,0,3,0,1,7,0,0,4,0,1,4,0,0,1,2,1,0,0,0,0,15,1,1,0,3,1,4,5,0,0,0,0,0,1,0,1,0,2,7,2,5,2,1,1,0,0,1,0,0,1,1,0
13328,25,7,5,0,0,5,4,0,5,4,8,3,3,4,0,2,11,7,0,2,0,4,15,0,0,5,2,1,1,0,0,1,21,4,3,1,3,1,5,11,1,3,2,1,2,6,0,2,2,8,14,6,11,3,4,2,1,0,3,0,0,0,2,0
13329,3,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,4,0,1,0,2,0,1,0,0,1,0,0,1,1,0,1,0,0,2,2,0,1,1,1,0,0,1,0,0,0,0,0
13336,29,10,8,0,0,8,5,1,7,11,7,3,3,5,0,0,8,3,0,6,2,3,19,0,0,4,5,4,1,1,0,0,27,8,4,3,9,0,11,8,3,6,2,1,3,5,1,1,1,7,10,3,9,4,4,1,0,0,3,0,0,0,2,0
13365,7,1,1,0,0,1,1,0,1,2,2,1,0,1,0,0,4,1,0,3,1,0,1,0,0,2,2,2,0,0,0,0,7,0,0,1,2,1,0,3,0,1,0,0,1,1,0,0,1,1,3,1,1,1,2,2,0,0,0,0,0,0,1,0
13366,12,2,2,0,0,1,2,1,1,1,2,0,0,1,0,0,6,2,0,2,1,1,3,0,0,2,3,2,0,0,0,0,10,2,1,2,2,2,0,3,1,1,0,0,1,1,0,0,1,2,4,1,2,2,2,2,1,0,1,0,0,0,0,0
13367,13,2,2,0,0,2,1,1,1,3,5,2,1,1,0,2,3,0,0,5,0,3,5,0,0,3,6,4,1,1,0,0,11,3,1,4,1,3,1,2,2,2,0,0,1,1,0,0,1,2,4,1,2,3,4,4,0,0,0,0,0,0,0,0
13368,9,2,2,0,0,2,2,1,1,2,2,0,1,0,0,0,3,1,0,2,1,0,2,0,0,2,2,1,1,1,0,0,7,0,0,1,1,2,1,2,0,1,0,0,1,2,0,0,2,1,4,0,1,1,2,2,0,0,0,0,0,0,0,0
13369,7,1,1,0,0,1,1,1,0,1,2,1,0,2,0,1,1,1,0,2,0,1,1,0,0,1,1,1,0,0,0,0,6,0,0,2,1,3,1,1,1,0,0,0,0,0,0,0,0,1,3,1,0,1,2,2,0,0,0,0,0,0,0,0
13370,6,1,1,0,0,1,1,1,0,1,2,1,0,2,0,1,1,1,0,2,0,1,2,0,0,2,3,1,2,1,1,0,4,0,0,2,1,2,1,1,1,1,0,0,1,0,0,0,0,1,3,1,1,1,1,2,0,0,0,0,0,0,0,0
13371,9,4,3,0,0,3,3,1,3,2,3,1,0,3,0,0,5,2,0,0,0,1,5,0,0,1,2,2,0,0,0,0,8,1,0,1,3,0,0,4,2,2,1,0,1,2,0,0,1,4,5,3,3,0,1,1,1,0,0,0,0,0,2,0
13372,11,2,2,0,0,2,2,1,1,1,2,1,0,0,0,1,6,1,0,1,0,0,3,0,0,2,3,2,0,0,0,0,9,2,1,1,1,2,0,3,0,1,0,0,1,1,0,0,1,2,3,1,3,2,2,2,1,0,1,0,0,0,1,0
13373,8,1,1,0,0,1,1,0,1,1,2,1,0,1,0,0,3,2,0,2,0,0,1,0,0,2,2,2,0,0,0,0,7,1,0,1,1,2,0,2,0,2,0,0,2,1,0,0,1,1,3,1,1,1,2,2,0,0,0,0,0,0,0,0
13374,6,1,1,0,0,1,1,0,1,1,2,1,0,1,0,0,2,1,0,1,0,0,1,0,0,2,2,2,0,0,0,0,7,1,0,1,1,2,0,2,0,1,0,0,1,1,0,0,1,1,2,1,1,1,2,2,0,0,0,0,0,0,1,0
13376,15,4,4,0,0,3,4,1,3,2,4,1,0,3,0,0,7,3,0,2,0,2,6,0,0,2,5,4,1,0,1,0,13,3,1,2,1,3,0,5,2,1,0,0,1,1,0,0,1,3,5,3,5,2,2,2,1,0,1,0,0,2,2,0
13377,8,1,1,0,0,1,1,0,1,1,3,1,0,3,0,2,6,1,0,0,0,1,2,0,0,2,5,3,0,0,0,0,6,1,1,0,2,1,0,2,0,1,0,0,1,2,0,0,2,4,4,3,3,1,0,0,1,0,1,0,0,2,1,0
13378,10,3,2,0,0,2,2,1,2,2,5,1,1,3,0,2,2,3,0,3,0,1,3,0,0,3,4,4,0,0,0,0,8,2,2,2,3,1,0,2,2,1,0,0,1,2,0,0,2,5,6,3,2,3,1,4,0,0,0,0,0,0,1,0
13379,12,3,3,0,0,3,3,1,2,3,1,1,0,1,0,2,5,3,0,2,0,1,4,0,0,1,5,4,1,1,0,0,11,1,2,1,1,1,2,8,2,1,0,0,1,1,0,0,1,3,7,2,6,3,1,2,0,0,0,0,0,0,2,0
13380,8,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,3,1,1,4,0,0,1,0,0,1,2,1,1,1,0,0,9,1,0,0,3,1,3,3,0,1,0,0,1,2,1,0,1,0,2,1,1,2,1,0,1,0,1,0,0,0,0,0
13381,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,0,0,1,0,0,2,4,2,2,1,1,0,5,0,0,1,0,2,0,2,0,2,0,0,2,1,0,0,1,1,2,0,2,2,2,4,0,0,0,0,0,0,0,0
13389,16,6,4,0,0,4,2,1,4,4,4,2,2,2,0,0,8,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,11,3,1,1,2,1,2,3,1,1,1,0,0,2,1,1,0,6,9,4,7,3,1,2,0,0,1,0,0,0,1,0
13391,6,2,2,0,0,2,1,1,1,2,2,0,1,2,0,0,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,4,4,1,0,1,2,0,0,1,0,0,1,1,0,0,0,2,4,2,3,2,0,1,0,0,0,0,0,0,0,0
13392,5,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,4,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,2,0,1,1,1,0,1,1,0,0,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0
13397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13399,13,5,2,0,0,1,2,0,5,1,6,2,3,3,0,1,6,3,0,1,0,1,6,0,0,1,2,2,0,0,0,0,9,3,0,4,4,0,2,0,3,3,3,1,2,1,0,1,0,7,9,5,4,1,1,2,1,0,1,0,0,1,0,0
13404,6,2,2,0,0,2,1,1,1,2,1,1,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,1,0
13408,3,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
13498,6,1,1,0,0,1,1,0,1,1,2,1,2,0,1,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,2,3,3,1,1,0,0,0,0,0,0,0,0
13499,8,3,2,0,0,2,1,1,2,2,1,0,0,0,0,1,6,1,0,1,0,0,4,0,0,1,1,1,0,0,0,0,6,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,2,4,1,5,1,0,0,0,0,0,0,0,0,1,0
13501,12,6,3,0,0,3,2,0,5,3,12,2,4,4,2,2,4,1,0,1,1,5,9,0,0,2,3,2,1,0,1,0,19,3,4,3,5,1,2,5,1,5,1,3,1,3,1,1,2,4,7,2,5,7,5,4,0,0,1,0,0,1,1,0
13502,7,1,1,0,0,1,1,0,1,2,1,0,0,1,0,1,1,1,0,2,0,0,1,0,0,3,2,2,0,0,0,0,7,0,0,2,2,0,1,2,2,1,0,0,1,0,0,0,0,1,3,1,2,2,1,2,0,0,0,0,0,0,0,0
13504,11,4,4,0,0,4,2,1,2,3,8,3,3,2,1,0,6,1,0,1,0,3,4,0,0,2,3,2,1,0,1,0,13,4,1,2,3,1,1,5,1,2,1,0,0,3,1,1,1,3,7,2,5,5,3,1,1,0,1,1,0,0,2,0
13605,4,1,1,0,0,1,0,1,0,1,2,1,0,1,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
13622,6,2,1,0,1,0,0,0,1,0,3,0,1,1,0,0,2,2,0,0,0,1,4,0,0,2,3,3,0,0,0,0,6,1,2,1,2,1,0,3,1,2,1,0,1,0,0,0,0,3,3,1,2,3,3,5,1,1,0,0,0,1,0,0
13625,18,4,3,1,1,1,0,1,1,1,9,3,1,5,1,2,7,4,0,1,0,2,7,0,0,5,8,8,0,0,0,0,17,3,5,1,5,3,2,6,1,7,1,2,4,2,0,0,2,6,8,3,4,5,3,6,1,1,0,0,0,1,0,0
13626,9,3,2,0,1,1,0,1,1,1,3,0,1,1,0,0,4,2,0,0,0,2,5,0,0,2,4,3,0,0,0,0,8,2,3,2,3,2,0,3,1,3,1,0,1,1,0,0,0,4,5,1,3,4,4,5,1,1,0,0,0,1,0,0
13628,19,2,2,0,0,2,1,1,1,3,4,1,1,1,0,0,10,3,0,4,1,2,3,0,0,3,4,3,0,0,0,0,22,1,1,2,3,0,5,11,0,4,2,0,2,2,0,2,1,3,4,2,3,7,6,2,2,0,1,0,0,0,0,0
13631,9,1,1,0,0,1,0,1,0,3,3,1,0,2,0,2,2,0,0,5,1,2,3,0,0,2,4,4,1,0,1,0,7,0,0,3,3,2,2,1,2,2,1,0,1,2,0,1,1,2,3,2,1,4,4,3,2,0,1,0,0,0,0,0
13632,5,2,0,0,0,0,1,0,2,0,2,0,1,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,2,2,1,0,0,2,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,3,0,0,0,0,0,0,0
13633,6,3,2,0,1,1,1,0,2,2,1,0,0,0,0,1,3,0,0,2,0,1,3,0,0,0,2,1,0,0,0,0,5,1,0,1,1,3,1,1,1,0,0,0,0,2,1,0,0,2,3,0,2,1,1,0,2,0,0,0,0,0,1,0
13634,10,2,2,0,0,2,1,1,1,2,2,1,1,0,0,0,5,2,0,0,0,2,3,0,0,1,2,2,0,0,0,0,9,1,1,1,0,0,1,5,1,3,0,1,1,2,1,0,2,0,1,1,1,1,1,3,2,0,0,0,0,0,0,0
13636,12,4,5,0,0,4,2,2,1,2,4,1,1,3,0,1,5,4,0,0,0,3,8,0,0,4,4,4,0,0,0,0,12,4,1,2,1,1,1,2,1,2,0,1,1,4,0,1,2,4,3,2,2,1,2,3,2,0,2,0,0,0,0,0
13637,22,7,5,0,0,5,3,2,5,6,7,2,3,2,1,0,10,4,0,2,1,1,8,0,0,5,4,4,0,0,0,0,19,6,0,5,5,1,2,4,3,4,2,1,3,2,0,2,1,2,3,3,3,4,5,3,2,0,2,0,0,0,1,0
13638,5,1,0,0,0,0,0,0,1,0,3,1,2,0,0,0,2,1,0,0,0,0,1,0,0,3,1,1,0,0,0,0,5,3,0,1,2,1,0,0,1,2,1,0,2,0,0,0,0,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0
13639,5,1,0,0,0,0,0,0,1,0,4,1,3,0,0,0,3,1,0,0,0,0,1,0,0,3,3,3,0,0,0,0,4,2,0,1,2,0,0,0,1,3,1,0,3,1,0,0,1,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0
13641,6,1,0,0,0,0,0,0,1,0,3,1,2,0,0,0,3,1,0,0,0,0,1,0,0,3,2,2,0,0,0,0,5,3,0,1,2,1,0,0,1,3,1,0,3,1,0,0,1,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0
13642,25,8,6,0,0,6,3,3,5,7,8,2,3,2,1,1,10,4,0,4,1,1,10,0,0,6,4,4,0,0,0,0,21,6,0,7,5,1,2,4,4,4,2,1,3,2,0,2,1,2,4,3,3,5,7,4,2,0,2,0,0,0,1,0
13644,5,1,0,0,0,0,0,0,1,0,3,1,2,0,0,0,2,1,0,0,0,0,1,0,0,3,2,2,0,0,0,0,5,3,0,1,2,1,0,0,1,3,1,0,3,1,0,0,1,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0
13645,7,1,0,0,0,0,0,0,1,0,3,1,2,0,0,0,3,2,0,0,0,0,1,0,0,4,2,2,0,0,0,0,8,3,0,1,2,2,0,2,1,3,1,0,3,2,0,1,1,3,2,2,0,0,1,0,2,0,0,0,0,0,0,0
13646,4,1,0,0,0,0,0,0,1,0,3,1,2,0,0,0,2,1,0,0,0,0,1,0,0,2,2,2,0,0,0,0,4,2,0,1,2,0,0,0,1,3,1,0,3,1,0,0,1,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0
13768,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,2,1,0,0,3,4,4,0,0,0,0,6,1,0,1,4,1,1,1,0,2,0,0,2,1,0,0,1,2,0,0,0,1,2,2,1,0,0,0,0,1,0,0
13769,27,9,7,0,0,7,3,2,5,6,10,2,4,3,1,1,10,7,0,3,0,3,13,0,0,6,9,6,2,1,1,0,27,9,3,6,9,2,3,9,4,6,4,1,4,5,3,0,1,4,6,3,6,4,5,4,3,0,2,0,0,0,2,0
13770,10,4,3,0,0,3,3,1,3,2,3,0,1,2,0,1,6,3,0,1,0,1,5,0,0,4,3,3,0,0,0,0,13,1,3,2,3,1,1,3,2,2,0,0,2,3,1,0,2,3,3,0,3,3,5,1,2,0,0,1,0,0,2,0
13771,21,7,3,0,0,3,2,2,5,2,7,1,0,4,0,0,9,6,0,2,0,4,7,0,0,2,5,3,0,0,0,0,26,5,2,4,5,2,2,7,3,3,0,0,2,2,0,1,1,4,8,3,6,3,4,7,2,0,1,0,0,0,0,0
